##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	10_2G_both_S8_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	81477069
Total Bases	8.2 Gbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2206	16-17	-0.010937027958604517
2206	18-19	-0.008658210274013811
2206	20-21	-0.005252281139561887
2206	22-23	-0.07527953120312958
2206	24-25	-0.06480810045762553
2206	26-27	-0.033848554228796957
2206	28-29	-0.03764992245483967
2206	30-31	-2.377817886660374
2206	32-33	-1.118248962896125
2206	34-35	-0.19193135289453522
2206	36-37	-0.07931807415446457
2206	38-39	-0.09860955545286743
2206	40-41	-0.07759113802180195
2206	42-43	-0.06848703468620698
2206	44-45	-0.01542764383807338
2206	46-47	-7.166314660409512E-4
2206	48-49	-0.04166213515722461
2206	50-51	-0.03604992513128735
2206	52-53	-0.00902820719460351
2206	54-55	-0.011671659770605913
2206	56-57	0.012310723271660606
2206	58-59	0.0017802742985821851
2206	60-61	-0.012710733723451995
2206	62-63	0.04283324147301926
2206	64-65	0.011845030898854247
2206	66-67	-0.021424654634053297
2206	68-69	-0.02624105607695526
2206	70-71	0.059180173558225135
2206	72-73	-0.04108292214790055
2206	74-75	0.024828210031060394
2206	76-77	0.027710582888651913
2206	78-79	0.11594267842225037
2206	80-81	-3.7380096478884823
2206	82-83	-0.5145912873117666
2206	84-85	0.02044776243715063
2206	86-87	0.15299142102076502
2206	88-89	0.31025392848088273
2206	90-91	0.2101957367065097
2206	92-93	0.21687723284291138
2206	94-95	-3.453867028178742
2206	96-97	-0.36732578140522065
2206	98-99	0.43912679535372234
2206	100-101	0.306824454194242
2207	1	0.2295301879181082
2207	2	0.027400272068398124
2207	3	0.06377430173166942
2207	4	0.06574493200323417
2207	5	0.0942046569715771
2207	6	0.01893099224411543
2207	7	0.044551008494373434
2207	8	0.025530597012448197
2207	9	-0.001851570496789634
2207	10-11	0.003307970524481618
2207	12-13	-0.008858744731199408
2207	14-15	0.0030835823123140926
2207	16-17	0.02978381420727061
2207	18-19	0.0358318339142798
2207	20-21	0.012374858914668607
2207	22-23	-0.0043611872064630575
2207	24-25	0.00928254807097062
2207	26-27	0.016740921452473856
2207	28-29	0.02360802398245454
2207	30-31	0.05255870885059011
2207	32-33	0.02003670447293615
2207	34-35	0.012555625093050082
2207	36-37	-8.457049734360567E-4
2207	38-39	-0.010352015276417603
2207	40-41	0.011462148165470865
2207	42-43	0.037785076796886585
2207	44-45	0.07509114654255455
2207	46-47	0.072013127452351
2207	48-49	0.04876998541701738
2207	50-51	0.026151046881587092
2207	52-53	0.07798283125746508
2207	54-55	0.095131130150925
2207	56-57	0.06820228250833793
2207	58-59	0.08031002123411213
2207	60-61	0.07807246137009827
2207	62-63	-0.22056608226280616
2207	64-65	-0.12672729856788578
2207	66-67	0.04071154321915316
2207	68-69	0.08292785581116391
2207	70-71	0.14402969763376205
2207	72-73	0.10760234328939333
2207	74-75	0.15025418570781568
2207	76-77	0.15943158509418254
2207	78-79	0.1663202679085245
2207	80-81	0.22894157904182322
2207	82-83	0.1977235595035154
2207	84-85	0.19406876003032636
2207	86-87	0.24006532018735527
2207	88-89	0.3496704649879021
2207	90-91	0.28032372015573515
2207	92-93	0.28130189619523804
2207	94-95	0.3764332943558415
2207	96-97	0.3773674450977964
2207	98-99	0.5925096292687115
2207	100-101	0.4426129150676914
2208	1	0.2081824816838953
2208	2	0.010854688404890567
2208	3	0.09357227242733757
2208	4	0.09221822152999692
2208	5	0.10578750742607212
2208	6	-0.016283227337332562
2208	7	0.0868023891712113
2208	8	0.03015150021176538
2208	9	-0.007359403158829991
2208	10-11	-0.03250595060135453
2208	12-13	-0.022374388959562452
2208	14-15	-0.016847898076534307
2208	16-17	-0.019392975940313306
2208	18-19	2.4315885536196902E-4
2208	20-21	-0.0035496300818209647
2208	22-23	-0.010192934219070082
2208	24-25	-0.02828236823681607
2208	26-27	-0.02326408027354887
2208	28-29	-2.3582102305397257E-4
2208	30-31	0.006915206627290615
2208	32-33	-0.017661210269096728
2208	34-35	-0.008084702166989644
2208	36-37	-0.015321280979620155
2208	38-39	-0.023090960847973463
2208	40-41	-0.004439418620648894
2208	42-43	0.0012167068073338783
2208	44-45	0.04585881282214643
2208	46-47	0.020659501981093342
2208	48-49	0.005168659663887354
2208	50-51	0.021791959247764225
2208	52-53	0.055605085476535976
2208	54-55	0.0488004497806358
2208	56-57	0.052569820769484465
2208	58-59	0.03966977975785824
2208	60-61	0.047644896719333474
2208	62-63	-1.9979731302701396
2208	64-65	-1.3788349594518294
2208	66-67	-0.1249637516551303
2208	68-69	0.019293143723650985
2208	70-71	0.13732731735427706
2208	72-73	0.08729603132857022
2208	74-75	0.11355861591009386
2208	76-77	0.2085905225244602
2208	78-79	0.23270305937163727
2208	80-81	0.2217865855761687
2208	82-83	0.22218871611621438
2208	84-85	0.14388769164151682
2208	86-87	0.19861566440555833
2208	88-89	0.3763171590782832
2208	90-91	0.30094515756877627
2208	92-93	0.2910196231321791
2208	94-95	0.3221429384286765
2208	96-97	0.32619311659666295
2208	98-99	0.5164629951118016
2208	100-101	0.3769437153368287
2209	1	0.20406165796212505
2209	2	0.06825769812506266
2209	3	0.12793359074233024
2209	4	0.12858065306220823
2209	5	0.1547001645124837
2209	6	0.032284087930293026
2209	7	0.05837673626162143
2209	8	0.10724338417780643
2209	9	0.01822523795505049
2209	10-11	-0.012143776179904364
2209	12-13	-0.03163746215665242
2209	14-15	-0.06553479803408635
2209	16-17	0.0022407422240391384
2209	18-19	0.011187825176818933
2209	20-21	0.011256281861243167
2209	22-23	-0.03482472969067629
2209	24-25	-0.031159398821095863
2209	26-27	-0.035522099851540645
2209	28-29	-0.013997785520764694
2209	30-31	0.020806089240856807
2209	32-33	0.01417969734843183
2209	34-35	0.018453126307527157
2209	36-37	0.0028466945622867
2209	38-39	0.003744926016139516
2209	40-41	0.016759789082527732
2209	42-43	-0.006127363462660185
2209	44-45	0.05228353402223007
2209	46-47	0.06746946578694235
2209	48-49	0.017296182916531677
2209	50-51	0.026761335040035306
2209	52-53	0.05075483939837255
2209	54-55	0.0741784857563701
2209	56-57	0.0490104352515246
2209	58-59	0.05736914072366517
2209	60-61	0.0660321610663459
2209	62-63	0.07548407941136759
2209	64-65	0.03567635635467781
2209	66-67	0.07487363512527878
2209	68-69	0.08010505833966874
2209	70-71	0.15099248973767487
2209	72-73	0.08989216669755962
2209	74-75	0.10688074037010864
2209	76-77	0.13427195003140469
2209	78-79	0.17907358146351982
2209	80-81	0.20670194276381437
2209	82-83	0.21073984961064696
2209	84-85	0.18912815197727895
2209	86-87	0.22794884654940972
2209	88-89	0.32401439549776256
2209	90-91	0.2649938252873625
2209	92-93	0.3000848976390884
2209	94-95	0.387560276405857
2209	96-97	0.36493184494654685
2209	98-99	0.5844098761901222
2209	100-101	0.46172700857588467
2210	1	0.2605516886461672
2210	2	0.05447150805913026
2210	3	0.09067503933785304
2210	4	0.09483511471619721
2210	5	0.161178540719078
2210	6	0.057815535397651274
2210	7	0.05298222564163524
2210	8	0.1055012308749852
2210	9	0.0653288938040788
2210	10-11	0.024819185350004602
2210	12-13	-2.6230901211476976E-4
2210	14-15	-0.02993674879019892
2210	16-17	0.007480077353683612
2210	18-19	0.0266838810489034
2210	20-21	0.024152391948732088
2210	22-23	-0.014316520977821767
2210	24-25	-0.00997828984429816
2210	26-27	-0.010743741233639525
2210	28-29	0.010832182218585729
2210	30-31	0.03499941193994971
2210	32-33	0.020526758444184168
2210	34-35	-0.004182386073921407
2210	36-37	0.012369210372078498
2210	38-39	0.015829335096718467
2210	40-41	0.001663085523745167
2210	42-43	0.025033808587586748
2210	44-45	0.08058236111380523
2210	46-47	0.06029760188487643
2210	48-49	0.046096630237634884
2210	50-51	0.023493562614646635
2210	52-53	0.08662136287257027
2210	54-55	0.07099557261514633
2210	56-57	0.09608452419451652
2210	58-59	0.04802157168769128
2210	60-61	0.0672808708742636
2210	62-63	0.0941973362613453
2210	64-65	0.034820311789950154
2210	66-67	0.06866465899123142
2210	68-69	0.0873088063280818
2210	70-71	0.13184320939113547
2210	72-73	0.08598161210567667
2210	74-75	0.11619455099689446
2210	76-77	0.13638481953891812
2210	78-79	0.19754632570374753
2210	80-81	0.24684644241981601
2210	82-83	0.1960542418610558
2210	84-85	0.19672871007500703
2210	86-87	0.2303355516025789
2210	88-89	0.3841722479497989
2210	90-91	0.3164156842835979
2210	92-93	0.28723094869069143
2210	94-95	0.3872153113236294
2210	96-97	0.38048713645489585
2210	98-99	0.6065306988970676
2210	100-101	0.4515646706908072
2211	1	0.22266512596351973
2211	2	0.022392773533411514
2211	3	0.004411262698873486
2211	4	0.08172485299255783
2211	5	0.18334122291438604
2211	6	0.02715226326618847
2211	7	0.05396079236245299
2211	8	0.06954624464267312
2211	9	0.033492321380236945
2211	10-11	-0.023965779813430288
2211	12-13	-0.014453248602720237
2211	14-15	-0.0784417439346683
2211	16-17	-0.013587215312306
2211	18-19	-0.009720794425916779
2211	20-21	-0.008896366434456127
2211	22-23	-0.030756796113045937
2211	24-25	-0.022447426065475895
2211	26-27	0.021522495388225593
2211	28-29	0.012212892832572209
2211	30-31	-0.0013499478351874927
2211	32-33	0.020673743175187553
2211	34-35	0.03920614990841642
2211	36-37	0.012485746785522167
2211	38-39	0.009284706643448715
2211	40-41	0.029949500939039808
2211	42-43	0.03721743907464514
2211	44-45	0.09105878684309232
2211	46-47	0.06262027340819998
2211	48-49	0.05337064286238302
2211	50-51	0.02982190626762815
2211	52-53	0.08015107654910025
2211	54-55	0.07761872984189466
2211	56-57	0.09660152381429299
2211	58-59	0.05107265514660497
2211	60-61	0.08937851877941227
2211	62-63	0.09939008579340225
2211	64-65	0.09443532899062035
2211	66-67	0.07079855094567478
2211	68-69	0.10135573065233672
2211	70-71	0.17535835083450024
2211	72-73	0.1385902717127081
2211	74-75	0.17818276207156458
2211	76-77	0.0867836209001922
2211	78-79	0.16417285560923034
2211	80-81	0.24005067564036153
2211	82-83	0.18382328082095967
2211	84-85	0.1895604450600885
2211	86-87	0.2246841893606728
2211	88-89	0.37648064117173163
2211	90-91	0.3027550729884041
2211	92-93	0.32090752651082965
2211	94-95	0.4217784213027258
2211	96-97	0.370637859395174
2211	98-99	0.5624795540139544
2211	100-101	0.35349818784455067
2212	1	0.24185100057711395
2212	2	0.02950682731385612
2212	3	0.1055148640797583
2212	4	0.08458260395278216
2212	5	0.19172849589629237
2212	6	0.06196606611459288
2212	7	0.0767817872978398
2212	8	0.11142216995691001
2212	9	0.0312101673942351
2212	10-11	0.024408530272587825
2212	12-13	0.016318568837554892
2212	14-15	-0.04640736085571717
2212	16-17	0.019639933152603817
2212	18-19	0.035368640464042755
2212	20-21	0.05127661471812672
2212	22-23	0.010486426423064188
2212	24-25	0.00897414599094759
2212	26-27	0.00856498020541352
2212	28-29	0.0441272533998287
2212	30-31	0.05963066635736425
2212	32-33	0.03471524991006447
2212	34-35	0.016752511018076177
2212	36-37	0.03768435817996618
2212	38-39	0.03973492449713234
2212	40-41	0.04579656314582792
2212	42-43	0.05106997771631683
2212	44-45	0.07793144275311192
2212	46-47	0.07374142336890088
2212	48-49	0.06928364696890554
2212	50-51	0.04978803088631878
2212	52-53	0.08633255353511515
2212	54-55	0.08496816409112995
2212	56-57	0.09860708583102706
2212	58-59	0.09818237562924992
2212	60-61	0.05460939401235976
2212	62-63	0.11646921420887679
2212	64-65	0.09704211922726103
2212	66-67	0.06972108529593157
2212	68-69	0.08247786463213913
2212	70-71	0.14835688622056864
2212	72-73	0.12940319769138142
2212	74-75	0.12590212985921312
2212	76-77	0.19395671066484965
2212	78-79	0.18431785689109859
2212	80-81	0.23627435072717162
2212	82-83	0.20594330023519092
2212	84-85	0.20832654188188826
2212	86-87	0.26573128406791113
2212	88-89	0.3690521767942059
2212	90-91	0.2742891137543211
2212	92-93	0.28692155648380435
2212	94-95	0.3947210044042322
2212	96-97	0.39004112164079885
2212	98-99	0.5771254400669434
2212	100-101	0.4514020547700639
2213	1	0.19539651239353617
2213	2	0.04582048326249222
2213	3	0.006125698659886325
2213	4	0.12113841158419802
2213	5	0.22312803530394376
2213	6	0.07758686876928778
2213	7	0.04813380434368497
2213	8	0.08746476283516103
2213	9	0.06757894560384159
2213	10-11	0.00657226086159568
2213	12-13	-9.558389409249912E-4
2213	14-15	-0.019982118488748313
2213	16-17	0.008638326639264449
2213	18-19	0.04916776651743504
2213	20-21	0.06332042742617716
2213	22-23	2.0512472481470923E-5
2213	24-25	-0.0017314490481297184
2213	26-27	0.020880349266626297
2213	28-29	0.023060378885539023
2213	30-31	0.01820521706244449
2213	32-33	0.05356774456233637
2213	34-35	0.038775100025311815
2213	36-37	0.04011105865740916
2213	38-39	0.07227639264883123
2213	40-41	0.07347825528971441
2213	42-43	0.08062946782913372
2213	44-45	-0.12071478862911533
2213	46-47	0.08604489929857806
2213	48-49	0.08803106820773365
2213	50-51	0.0776043098034549
2213	52-53	0.11169215877512073
2213	54-55	0.10268936902212289
2213	56-57	0.1059405495916721
2213	58-59	0.09812334890962404
2213	60-61	0.09480021502302804
2213	62-63	0.1106442760886921
2213	64-65	0.0479856270614647
2213	66-67	0.0750377331300669
2213	68-69	0.1084383760911436
2213	70-71	0.15630726698889674
2213	72-73	0.1375844598849767
2213	74-75	0.1585573247748897
2213	76-77	0.19011017093907867
2213	78-79	0.2233491916348811
2213	80-81	0.27796807479063546
2213	82-83	0.2290163098495981
2213	84-85	0.16008162530729209
2213	86-87	0.23164126330405566
2213	88-89	0.4204999617663887
2213	90-91	0.3128162549673874
2213	92-93	0.3252140957489047
2213	94-95	0.4039635770495309
2213	96-97	0.37434298227837814
2213	98-99	0.6423894696772905
2213	100-101	0.500124180634927
2214	1	0.21588422299559795
2214	2	0.04732298802331769
2214	3	0.09880015336556625
2214	4	0.1272294238716185
2214	5	0.20266642217603703
2214	6	0.09684659742715951
2214	7	0.025694480028960243
2214	8	0.11722563145959697
2214	9	0.06050905506060644
2214	10-11	0.028505061781331165
2214	12-13	0.007000546055792256
2214	14-15	0.0011198782914974004
2214	16-17	0.033611131563752394
2214	18-19	0.05347672644296608
2214	20-21	0.045826775456191626
2214	22-23	0.04170861769599554
2214	24-25	0.005391261400987446
2214	26-27	0.02649173645824021
2214	28-29	0.03266673350429272
2214	30-31	0.05759500786873417
2214	32-33	0.03455689661802808
2214	34-35	0.05315706001911025
2214	36-37	0.04448535334254444
2214	38-39	0.04846711424619343
2214	40-41	-0.3674211220829733
2214	42-43	0.014867881037382347
2214	44-45	0.07191826813379976
2214	46-47	0.0703161431921302
2214	48-49	0.07783601926602302
2214	50-51	0.06766437230800193
2214	52-53	-0.26968291556813995
2214	54-55	0.049081536111778234
2214	56-57	0.10821806768230857
2214	58-59	0.09193539596849121
2214	60-61	0.07381009820872464
2214	62-63	0.12130606155413659
2214	64-65	0.11499584138045549
2214	66-67	0.10062579150373807
2214	68-69	0.1296411574851959
2214	70-71	0.18973444445253307
2214	72-73	0.1111133553161352
2214	74-75	0.16419393324387954
2214	76-77	0.23012069849056616
2214	78-79	0.23317786470048674
2214	80-81	0.2743756491255738
2214	82-83	0.20694441661571972
2214	84-85	0.2293883733855182
2214	86-87	0.2440443783940367
2214	88-89	0.37135851527792596
2214	90-91	0.2926087012215106
2214	92-93	0.2899174660790962
2214	94-95	0.4022997767083325
2214	96-97	0.34718319331681613
2214	98-99	0.5800478485273217
2214	100-101	0.41594380996789226
2215	1	0.22029638844353272
2215	2	0.05716110813864361
2215	3	0.13429607815503886
2215	4	-1.7982733806673181
2215	5	-0.19100225749962618
2215	6	-0.2895688481086296
2215	7	-0.0407204883465937
2215	8	0.10371175650606546
2215	9	0.035861829038189796
2215	10-11	0.017523871619069098
2215	12-13	0.024239642515638593
2215	14-15	0.015122689395518307
2215	16-17	0.06558682909659552
2215	18-19	0.06743046246670303
2215	20-21	0.06878494807973823
2215	22-23	0.04810157616958577
2215	24-25	0.05924785486472217
2215	26-27	0.059777429521531644
2215	28-29	0.04606447202906594
2215	30-31	0.06553741123244095
2215	32-33	0.02833784556166563
2215	34-35	0.053873811675408945
2215	36-37	0.07231568126765353
2215	38-39	0.03909928291411546
2215	40-41	0.044017946827679566
2215	42-43	0.0874232441995133
2215	44-45	0.07068005515868947
2215	46-47	0.11415278366465031
2215	48-49	0.07505512001444714
2215	50-51	0.07346788683653926
2215	52-53	0.10720890767017721
2215	54-55	0.0922270795869693
2215	56-57	0.13140457494363744
2215	58-59	0.12771656854855706
2215	60-61	0.1066630808746254
2215	62-63	0.11471728201617282
2215	64-65	0.10345389348554335
2215	66-67	0.12224003959463658
2215	68-69	0.11480654934993595
2215	70-71	0.1735367386866713
2215	72-73	0.16840442226082786
2215	74-75	0.1787775303746315
2215	76-77	0.25715922055086793
2215	78-79	-3.079023482071271
2215	80-81	-2.0336404313282017
2215	82-83	0.006122113977397703
2215	84-85	0.1881225539660889
2215	86-87	0.2749807916435998
2215	88-89	0.38931170909976487
2215	90-91	0.28087359296672787
2215	92-93	0.3145532417867756
2215	94-95	0.4388697734673386
2215	96-97	0.4123215798971316
2215	98-99	0.5939352335093488
2215	100-101	0.4740373312514734
2216	1	0.22980844620820662
2216	2	0.0855157744515509
2216	3	0.08257423633494909
2216	4	0.06410750329638404
2216	5	0.20338667086681284
2216	6	0.11680103014201393
2216	7	0.0925095433557317
2216	8	0.08856694719257518
2216	9	0.022623917573788788
2216	10-11	-0.010125526253666806
2216	12-13	0.002149117736905737
2216	14-15	-0.014041492175998371
2216	16-17	0.040069791050186154
2216	18-19	0.038818380289363574
2216	20-21	0.017637429375042757
2216	22-23	0.004100284950325772
2216	24-25	0.003380514152667047
2216	26-27	0.011299413876308506
2216	28-29	0.014193460025275328
2216	30-31	0.04580659269256415
2216	32-33	0.0197414154986717
2216	34-35	0.01729093859857045
2216	36-37	0.013330222199492425
2216	38-39	0.056460856150501115
2216	40-41	0.06654561267983183
2216	42-43	0.07178655515982513
2216	44-45	0.08808307286967931
2216	46-47	0.08040735598846993
2216	48-49	0.07203978873194927
2216	50-51	0.06878897231085546
2216	52-53	0.10656382052797397
2216	54-55	0.07964128305919616
2216	56-57	0.08762682036950054
2216	58-59	0.08784816708809728
2216	60-61	0.06071225046819251
2216	62-63	0.10844930628880434
2216	64-65	0.08870044992004011
2216	66-67	0.09464931208385252
2216	68-69	0.12205858812068016
2216	70-71	0.1558424880326399
2216	72-73	0.10908055647779946
2216	74-75	0.12310588549814838
2216	76-77	0.23792565971487534
2216	78-79	0.19866778875674385
2216	80-81	0.23102145236828164
2216	82-83	0.2035227992635953
2216	84-85	0.1966032931219317
2216	86-87	0.21747717038195447
2216	88-89	0.3708768306398156
2216	90-91	0.299896884944701
2216	92-93	0.31047010688470067
2216	94-95	0.3614985550704404
2216	96-97	0.34911542065277956
2216	98-99	0.5641974735749358
2216	100-101	0.4325416881857649
2217	1	0.22045822305645402
2217	2	0.07299557875427354
2217	3	0.10645985371719036
2217	4	0.091859854030929
2217	5	0.23083726867096743
2217	6	0.1410642240320783
2217	7	0.10462840375265614
2217	8	0.13824638758507746
2217	9	0.020611103192557323
2217	10-11	0.022057132556334125
2217	12-13	0.004236274634294546
2217	14-15	-0.018355491002097324
2217	16-17	0.05055528744956206
2217	18-19	0.06402990849225176
2217	20-21	0.04534803223955919
2217	22-23	0.00628445976501979
2217	24-25	0.025588408342102298
2217	26-27	0.014439046888043094
2217	28-29	0.05827734202969026
2217	30-31	0.06542722726215544
2217	32-33	0.026099935947875963
2217	34-35	0.0343605947877208
2217	36-37	0.04920612645505429
2217	38-39	0.048772637072495684
2217	40-41	0.05949796558418541
2217	42-43	0.06644758321548494
2217	44-45	0.09987698326760608
2217	46-47	0.04465085167760208
2217	48-49	0.07410461859785755
2217	50-51	-0.1918392584515516
2217	52-53	-0.08561501711404418
2217	54-55	0.042853002570900856
2217	56-57	0.07654584816553012
2217	58-59	0.0895296962965304
2217	60-61	0.09046957665957223
2217	62-63	0.11497781162017162
2217	64-65	0.0934988313224494
2217	66-67	0.09507866560513634
2217	68-69	0.1269738508606082
2217	70-71	0.1790180038519722
2217	72-73	0.1072756617368853
2217	74-75	0.1524857431193425
2217	76-77	0.24743235696287513
2217	78-79	0.22823962999682834
2217	80-81	0.24231200837567712
2217	82-83	0.2022163971442268
2217	84-85	0.20296380817654835
2217	86-87	0.26021109136024734
2217	88-89	0.39212187094309314
2217	90-91	0.3208925688520168
2217	92-93	0.2629935721288561
2217	94-95	0.3871665523917116
2217	96-97	0.37203257185845473
2217	98-99	0.5757825577871003
2217	100-101	0.4368334182442979
2218	1	0.2524346052953206
2218	2	0.10264689507901892
2218	3	0.10774126983297805
2218	4	0.18210777504110354
2218	5	0.23336580798846995
2218	6	0.1684323229106255
2218	7	0.08407055466932434
2218	8	0.10103863659264789
2218	9	0.07649143017956561
2218	10-11	0.061442895286823784
2218	12-13	0.04285108056056686
2218	14-15	0.03424056862438363
2218	16-17	0.07022719535657274
2218	18-19	0.05464166147208971
2218	20-21	0.08720368188151895
2218	22-23	0.05908634754265307
2218	24-25	0.05295857613199928
2218	26-27	0.07304524530780299
2218	28-29	0.05659421571270684
2218	30-31	0.06538126875341277
2218	32-33	0.06560495362955976
2218	34-35	0.07131313337151113
2218	36-37	0.05901271365144822
2218	38-39	0.060202746323994916
2218	40-41	0.09612089746630659
2218	42-43	-0.13786395094744108
2218	44-45	-0.2526383840431379
2218	46-47	-0.10779935040756783
2218	48-49	0.031318187258612795
2218	50-51	0.06799413248326402
2218	52-53	0.11818578868187757
2218	54-55	0.11399434812310716
2218	56-57	-0.3445020025446155
2218	58-59	0.04236476798762112
2218	60-61	0.0994364866026416
2218	62-63	-0.3903622984126329
2218	64-65	-0.0152785900958321
2218	66-67	0.0522398249527356
2218	68-69	0.13041007431495188
2218	70-71	0.20318601429358552
2218	72-73	0.12636052332141645
2218	74-75	0.12430756308496882
2218	76-77	0.23270869877750044
2218	78-79	0.20046120051528504
2218	80-81	0.22350333582777182
2218	82-83	0.19819970085961813
2218	84-85	-0.1459587310614765
2218	86-87	-0.00998273877574718
2218	88-89	0.3627296922902943
2218	90-91	0.2818603801990207
2218	92-93	0.29928701626797505
2218	94-95	0.3912271770564715
2218	96-97	0.3735594371947215
2218	98-99	0.5522106322896505
2218	100-101	0.42581365451223263
2219	1	0.2897792351294868
2219	2	0.12191322017899964
2219	3	0.2011290020321681
2219	4	0.20422909342239137
2219	5	-12.564934517920541
2219	6	-5.080936812714654
2219	7	-1.8512617139874479
2219	8	-4.0979990875249825
2219	9	-1.5013207364091485
2219	10-11	-0.3916631424262391
2219	12-13	-0.030778915176412625
2219	14-15	0.034485508180857494
2219	16-17	0.12833129499403384
2219	18-19	0.1338184390231305
2219	20-21	0.1441134910511721
2219	22-23	0.08215304895012565
2219	24-25	0.1055365825724266
2219	26-27	0.0923327046088076
2219	28-29	0.10788454488528032
2219	30-31	0.15015659035680784
2219	32-33	0.16044823278055986
2219	34-35	0.14833810989718899
2219	36-37	-0.29800102565165076
2219	38-39	-1.4502592176468099
2219	40-41	-0.38888783609446875
2219	42-43	-0.10103765237098372
2219	44-45	0.1708609808504633
2219	46-47	0.1851208730452214
2219	48-49	0.17427442670866355
2219	50-51	0.1443662172944613
2219	52-53	-1.6626467164741712
2219	54-55	-1.047923588124327
2219	56-57	0.07763084469704751
2219	58-59	-0.1499432276167454
2219	60-61	-0.45287355377705296
2219	62-63	-0.10177859307538029
2219	64-65	0.1532690955470457
2219	66-67	0.16749321890302582
2219	68-69	0.19764962232390815
2219	70-71	-5.090232242794421
2219	72-73	-0.8017879332201758
2219	74-75	-0.12433783848737079
2219	76-77	-0.45976150891438294
2219	78-79	0.17735336939853852
2219	80-81	-0.14170175669831053
2219	82-83	0.23286101771664391
2219	84-85	0.28564892101326933
2219	86-87	0.3120066675061537
2219	88-89	-10.348180050219515
2219	90-91	-2.095862480476953
2219	92-93	-0.05708691229533969
2219	94-95	0.3996897937800554
2219	96-97	0.4231036761789184
2219	98-99	-3.6378581334263274
2219	100-101	-0.2796351675210502
2220	1	0.2191480194922022
2220	2	0.08166667645576453
2220	3	0.1180548346880883
2220	4	0.1497334137633075
2220	5	-0.9509260633469907
2220	6	-0.3314694205696753
2220	7	-0.11970211608627324
2220	8	0.01823078761081831
2220	9	0.048763871762567135
2220	10-11	0.006526490095382087
2220	12-13	0.003808626498148726
2220	14-15	-0.01000137651350741
2220	16-17	0.038356016409359484
2220	18-19	0.030338552501966376
2220	20-21	0.049749031605330174
2220	22-23	0.03465053656903194
2220	24-25	0.02852337998656651
2220	26-27	0.05029138869921468
2220	28-29	0.039567438037927616
2220	30-31	0.06801587805205855
2220	32-33	0.05079859021288513
2220	34-35	0.05292478332423656
2220	36-37	0.060365819222461425
2220	38-39	0.06195982068488348
2220	40-41	0.06153835658254536
2220	42-43	-0.3068010669896566
2220	44-45	0.028044136014557353
2220	46-47	0.07142787489674873
2220	48-49	0.028172559879955372
2220	50-51	-0.5763598987620355
2220	52-53	-2.1167030210435485
2220	54-55	-1.3413612676536104
2220	56-57	-0.08564315979671733
2220	58-59	0.05012514417693126
2220	60-61	0.04500278979512018
2220	62-63	0.06786093591861686
2220	64-65	-0.4876093762077076
2220	66-67	-0.02594130275873141
2220	68-69	-0.3341550272365623
2220	70-71	-0.8264564465785256
2220	72-73	-0.8740469030145661
2220	74-75	-0.0477545751065378
2220	76-77	-0.3255813380821948
2220	78-79	-0.7216578910560756
2220	80-81	-0.30190713093339383
2220	82-83	0.02607746148725454
2220	84-85	0.12398148637182516
2220	86-87	0.1942382713372126
2220	88-89	0.32741886549990085
2220	90-91	0.24499554093048914
2220	92-93	0.23872370708181023
2220	94-95	0.3311993511520157
2220	96-97	0.23715260729839827
2220	98-99	-6.286934441278923
2220	100-101	-0.559820483627739
2221	1	0.268019146987033
2221	2	0.1047191858512484
2221	3	0.11145903096841181
2221	4	0.15430687605585547
2221	5	0.2321000557578472
2221	6	0.11632015870684143
2221	7	0.07491995019381648
2221	8	0.14802120005654018
2221	9	0.04699495950690391
2221	10-11	0.053115249677780696
2221	12-13	0.02828914575217567
2221	14-15	0.008099129958722528
2221	16-17	0.0661100354408859
2221	18-19	0.04964968901300182
2221	20-21	0.07077705617521701
2221	22-23	0.04524979274783192
2221	24-25	0.03703774096376833
2221	26-27	0.0674969456826986
2221	28-29	0.06959827106422978
2221	30-31	0.08492548851744885
2221	32-33	0.07289070570855216
2221	34-35	0.06964228879208889
2221	36-37	0.09298778861892032
2221	38-39	0.057842509468855496
2221	40-41	0.06547446804601265
2221	42-43	0.07601613943628394
2221	44-45	0.11388278226309723
2221	46-47	-0.5048404685898475
2221	48-49	-0.1520941646780969
2221	50-51	0.05369329999702188
2221	52-53	-0.1517851019657499
2221	54-55	-0.3383760629774457
2221	56-57	-0.1309649556296293
2221	58-59	-0.314469499558804
2221	60-61	-0.5890601557823913
2221	62-63	0.02315698172460401
2221	64-65	0.09765466729049166
2221	66-67	0.06542447742521773
2221	68-69	0.019510632605957312
2221	70-71	0.16365092000670245
2221	72-73	0.11733843749127715
2221	74-75	0.11267772131731135
2221	76-77	0.08410923167858186
2221	78-79	-0.46525014750957183
2221	80-81	0.10395601820481204
2221	82-83	-0.24983437638382355
2221	84-85	-0.12901163347958544
2221	86-87	0.1671283972666231
2221	88-89	0.31443825526009306
2221	90-91	0.23369948147497865
2221	92-93	0.24475014746962387
2221	94-95	-0.04387003948820478
2221	96-97	0.05062392371365121
2221	98-99	-1.990965704719592
2221	100-101	-0.061627904249995424
